PlayerId,FirstTournament,LastTournament,CareerLengthYears,TotalUSDPrize,CurrentHandle,CareerStatus,StartYear,EndYear,GameType,FirstTournamentYear,TotalTournaments,LastTournamentYear,GameId,GameName,Top10PctEarningsRatio
95067,2020-07-04,2024-11-16,4.369609856262834,735796.59,JinYu,Ongoing,2020,2024,MOBA,2020,16,2024,529,Arena of Valor,0.21654456897493246
95069,2021-06-26,2024-11-16,3.3921971252566734,1682659.41,Pang,Ongoing,2021,2024,MOBA,2021,13,2024,529,Arena of Valor,0.3062003121588744
95073,2021-06-26,2024-09-15,3.2224503764544834,668908.67,HuaJuan,Ongoing,2021,2024,MOBA,2021,14,2024,529,Arena of Valor,0.3450174215777342
95079,2019-12-14,2024-11-16,4.9253935660506505,361940.72,HuaYun,Ongoing,2019,2024,MOBA,2019,13,2024,529,Arena of Valor,0.26889060928532854
95094,2020-08-23,2024-07-13,3.887748117727584,377272.16,SuKi,Ongoing,2020,2024,Battle Royale,2020,18,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.3076712440363995
95103,2020-06-21,2024-07-13,4.060232717316906,429808.99,FlowerC,Ongoing,2020,2024,Battle Royale,2020,15,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.5832125467741531
95104,2020-06-21,2023-08-20,3.162217659137577,324705.39,pickfeet,Inactive,2020,2023,Battle Royale,2020,13,2023,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.7331452956577188
95105,2020-10-25,2023-08-20,2.817248459958932,323998.39,Beautiful,Inactive,2020,2023,Battle Royale,2020,12,2023,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.7342887082333921
95113,2020-06-21,2024-08-23,4.172484599589322,472547.39,33z,Ongoing,2020,2024,Battle Royale,2020,28,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.2946064288901194
95114,2021-01-17,2024-08-23,3.597535934291581,327805.55,SuNan,Ongoing,2021,2024,Battle Royale,2021,19,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.17836588122307293
95118,2021-01-17,2024-08-23,3.597535934291581,439802.84,YuYang,Ongoing,2021,2024,Battle Royale,2021,19,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.16099477314310368
95139,2020-08-29,2025-05-10,4.695414099931554,369949.44,Rw9,Ongoing,2020,2025,Sports,2020,76,2025,409,Rocket League,0.6187370229525089
96366,2021-10-31,2024-10-06,2.9322381930184807,500502.59,Jv92,Ongoing,2021,2024,FPS,2021,19,2024,439,Rainbow Six Siege,0.3995174177445791
96385,2021-08-01,2025-05-18,3.7946611909650922,689619.6,donk,Ongoing,2021,2025,FPS,2021,47,2025,839,Counter-Strike 2,0.4522853835368573
96977,2021-04-06,2025-02-02,3.8275154004106775,383847.78,unlucky,Ongoing,2021,2025,Battle Royale,2021,24,2025,566,Apex Legends,0.7996222160503942
97155,2021-08-29,2025-05-11,3.698836413415469,781289.3,bzm,Ongoing,2021,2025,MOBA,2021,42,2025,231,Dota 2,0.4071386287501757
97526,2021-04-25,2024-07-28,3.2580424366872007,346603.13,Revo,Ongoing,2021,2024,Battle Royale,2021,25,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.3065223629729841
97600,2020-12-02,2024-11-16,3.9561943874058865,1626161.52,Yu,Ongoing,2020,2024,MOBA,2020,17,2024,529,Arena of Valor,0.31159119564595045
97601,2020-12-02,2024-11-16,3.9561943874058865,1403112.86,Fanfan,Ongoing,2020,2024,MOBA,2020,17,2024,529,Arena of Valor,0.3739426894224525
97606,2020-12-12,2024-11-16,3.9288158795345653,333220.11,Ming,Ongoing,2020,2024,MOBA,2020,15,2024,529,Arena of Valor,0.33454367161191323
98386,2020-09-05,2025-05-10,4.676249144421629,353731.08,Kiileerrz,Ongoing,2020,2025,Sports,2020,60,2025,409,Rocket League,0.5897184751751391
99088,2021-04-10,2024-12-22,3.701574264202601,465334.84,Salute,Ongoing,2021,2024,Battle Royale,2021,36,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.5545194588589166
99089,2021-01-03,2024-12-22,3.9671457905544147,453922.59,SuJiu,Ongoing,2021,2024,Battle Royale,2021,42,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.5711740303245002
99306,2020-08-09,2024-12-22,4.369609856262834,592619.22,HS,Ongoing,2020,2024,Battle Royale,2020,42,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.7815100626004629
99573,2021-11-14,2025-03-08,3.3127994524298425,1455614.85,Kakeru,Ongoing,2021,2025,Fighting,2021,15,2025,837,Street Fighter 6,0.6869949148979896
99596,2022-01-22,2025-05-11,3.299110198494182,811793.47,Pure,Ongoing,2022,2025,MOBA,2022,36,2025,231,Dota 2,0.39334905746190535
99980,2021-07-10,2025-02-02,3.567419575633128,544299.99,Verhulst,Ongoing,2021,2025,Battle Royale,2021,50,2025,566,Apex Legends,0.7668617185093933
100425,2020-06-06,2024-11-03,4.4106776180698155,348500.02,sitetampo,Ongoing,2020,2024,MOBA,2020,33,2024,586,Brawl Stars,0.6802721088435374
101004,2020-10-25,2023-08-20,2.817248459958932,350465.89,Mix6GG,Inactive,2020,2023,Battle Royale,2020,8,2023,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.3193424961019007
101011,2020-08-23,2024-07-13,3.887748117727584,369391.53,阿杰,Ongoing,2020,2024,Battle Royale,2020,20,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.39189876748330355
101014,2021-04-29,2024-07-13,3.2060232717316905,375233.81,YMao,Ongoing,2021,2024,Battle Royale,2021,15,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.2631011257000164
101075,2021-07-31,2024-08-23,3.0636550308008212,407738.6,DaoShi,Ongoing,2021,2024,Battle Royale,2021,15,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.1893392888876804
101079,2019-05-26,2024-07-28,5.174537987679671,401018.73,顾居居,Ongoing,2019,2024,Battle Royale,2019,20,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.5479173696580558
101080,2019-05-26,2024-07-28,5.174537987679671,460051.37,领域,Ongoing,2019,2024,Battle Royale,2019,19,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.3402076130431989
101081,2020-06-21,2024-07-13,4.060232717316906,461088.6,天宇,Ongoing,2020,2024,Battle Royale,2020,12,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.3797060240823793
101103,2020-09-27,2024-07-28,3.8329911019849416,356335.44,SchwepXz,Ongoing,2020,2024,Battle Royale,2020,37,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.553899610892515
101113,2021-06-26,2024-11-16,3.3921971252566734,334431.35,YiQu,Ongoing,2021,2024,MOBA,2021,13,2024,529,Arena of Valor,0.3007255105242605
101182,2018-07-28,2024-10-06,6.193018480492813,357400.0,Bound,Ongoing,2018,2024,FPS,2018,24,2024,643,Halo Infinite,0.4333845938766951
101789,2020-12-06,2024-08-18,3.698836413415469,473824.97,Matias,Ongoing,2020,2024,Sports,2020,39,2024,754,FIFA 22,0.34429884924984794
101845,2021-05-16,2025-02-01,3.7152635181382614,330391.17,Mark11,Ongoing,2021,2025,Sports,2021,19,2025,828,FIFA 23,0.374731130413928
102465,2021-12-25,2024-11-16,2.8939082819986313,1098011.24,TanRan,Ongoing,2021,2024,MOBA,2021,14,2024,529,Arena of Valor,0.44490072231419153
102847,2020-12-12,2024-11-16,3.9288158795345653,624112.52,Yisheng,Ongoing,2020,2024,MOBA,2020,11,2024,529,Arena of Valor,0.30354417821158813
102883,2021-12-19,2024-05-19,2.414784394250513,597404.53,FengJie,Ongoing,2021,2024,MOBA,2021,8,2024,529,Arena of Valor,0.8589058224414209
103229,2019-12-15,2024-07-13,4.577686516084873,335423.13,Frozen,Ongoing,2019,2024,Battle Royale,2019,17,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.5182296251133769
103232,2019-12-22,2024-05-19,4.407939767282683,444729.4,YZZ,Ongoing,2019,2024,Battle Royale,2019,20,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.7488850033230771
103233,2021-06-13,2024-07-13,3.082819986310746,327830.08,闪电,Ongoing,2021,2024,Battle Royale,2021,10,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.7352271499329448
103893,2021-12-19,2021-12-19,0.0,1228551.54,kakip,Inactive,2021,2021,Card Game,2021,1,2021,564,Shadowverse,1.0
103895,2021-12-19,2021-12-19,0.0,409517.18,negima,Inactive,2021,2021,Card Game,2021,1,2021,564,Shadowverse,1.0
103943,2021-10-03,2024-05-19,2.625598904859685,734838.74,qc,Ongoing,2021,2024,Battle Royale,2021,11,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.38171767573107196
104303,2020-06-17,2024-07-13,4.071184120465435,329996.78,Dd,Ongoing,2020,2024,Battle Royale,2020,12,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.7303551531351657
104322,2020-09-20,2024-12-22,4.254620123203286,388060.88,xwudd,Ongoing,2020,2024,Battle Royale,2020,43,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.6551111827269538
104475,2016-11-05,2024-09-01,7.822039698836414,657282.25,Zy,Ongoing,2016,2024,FPS,2016,43,2024,352,CrossFire,0.2817829901029353
104494,2016-11-05,2024-09-01,7.822039698836414,615697.77,Jwei,Ongoing,2016,2024,FPS,2016,36,2024,352,CrossFire,0.25197850371384817
104500,2012-09-25,2024-09-01,11.93429158110883,469907.03,Baby,Ongoing,2012,2024,FPS,2012,44,2024,352,CrossFire,0.5129145156331217
104665,2020-10-30,2025-03-02,4.336755646817249,532651.14,Chico,Ongoing,2020,2025,Battle Royale,2020,63,2025,534,Fortnite,0.839926224870057
104813,2020-11-21,2025-01-11,4.139630390143737,590175.0,Cold,Ongoing,2020,2025,Battle Royale,2020,57,2025,534,Fortnite,0.6484850668299889
105706,2021-08-16,2025-03-02,3.542778918548939,355812.5,SwizzY,Ongoing,2021,2025,Battle Royale,2021,65,2025,534,Fortnite,0.8014832644829717
105769,2020-11-14,2024-11-24,4.027378507871321,349386.73,Moshi,Ongoing,2020,2024,Battle Royale,2020,18,2024,598,Free Fire,0.37981837948835184
105770,2020-06-27,2024-11-24,4.4106776180698155,337149.84,GetHigh,Ongoing,2020,2024,Battle Royale,2020,21,2024,598,Free Fire,0.33216030825866993
105839,2022-05-01,2024-10-06,2.433949349760438,500249.17,Kheyze,Ongoing,2022,2024,FPS,2022,18,2024,439,Rainbow Six Siege,0.39980076777428647
106881,2022-02-02,2025-02-11,3.025325119780972,397722.58,Vic0try0na,Ongoing,2022,2025,Battle Royale,2022,78,2025,534,Fortnite,0.6822774355508983
107458,2022-04-24,2024-07-18,2.2340862422997945,324405.0,A Hao,Ongoing,2022,2024,Auto Battler,2022,9,2024,592,Teamfight Tactics,0.46528201256400575
107460,2022-05-01,2024-12-15,2.625598904859685,402162.0,Title,Ongoing,2022,2024,Auto Battler,2022,8,2024,592,Teamfight Tactics,0.3695382250339975
108069,2022-01-16,2022-12-18,0.919917864476386,372315.37,Li,Inactive,2022,2022,Battle Royale,2022,4,2022,780,Naraka: Bladepoint,0.5057306926113535
109498,2022-04-20,2025-01-11,2.729637234770705,353112.5,Japko,Ongoing,2022,2025,Battle Royale,2022,49,2025,534,Fortnite,0.8054697012269364
109867,2020-11-01,2024-05-18,3.542778918548939,608918.88,Mugi,Ongoing,2020,2024,MOBA,2020,25,2024,464,Clash Royale,0.6321684832964579
110314,2022-05-24,2025-02-01,2.6940451745379876,397149.98,EmreYilmaz,Ongoing,2022,2025,Sports,2022,18,2025,828,FIFA 23,0.29868582716335534
110315,2022-05-27,2025-02-01,2.6858316221765914,541194.35,ManuBachoore,Ongoing,2022,2025,Sports,2022,24,2025,852,EA Sports FC 24,0.6546974824430322
110334,2019-12-21,2024-02-09,4.136892539356605,1028375.0,Henry,Ongoing,2019,2024,Sports,2019,17,2024,851,Madden NFL 24,0.2215575495735017
110335,2020-05-16,2024-02-09,3.7344284736481863,488875.0,Wesley,Ongoing,2020,2024,Sports,2020,15,2024,851,Madden NFL 24,0.25472298874973465
110409,2021-02-05,2024-09-04,3.578370978781656,340000.0,Jonbeast,Ongoing,2021,2024,Sports,2021,12,2024,851,Madden NFL 24,0.2777777777777778
111045,2021-10-31,2024-09-01,2.836413415468857,376062.39,577,Ongoing,2021,2024,FPS,2021,21,2024,352,CrossFire,0.4941854974485549
111288,2022-07-30,2025-02-01,2.510609171800137,790987.09,Vejrgang,Ongoing,2022,2025,Sports,2022,26,2025,828,FIFA 23,0.5393083045448109
112692,2022-10-30,2024-10-06,1.9356605065023955,389144.93,nade,Ongoing,2022,2024,FPS,2022,12,2024,439,Rainbow Six Siege,0.5139473394630956
113264,2022-08-28,2024-11-16,2.220396988364134,1225409.26,CS,Ongoing,2022,2024,MOBA,2022,9,2024,529,Arena of Valor,0.4130509347174453
114778,2021-02-21,2024-11-03,3.698836413415469,960808.01,Mohamed Light,Ongoing,2021,2024,MOBA,2021,49,2024,464,Clash Royale,0.6009066479504277
115052,2022-10-06,2024-11-16,2.113620807665982,684334.96,QiaoXi,Ongoing,2022,2024,MOBA,2022,9,2024,529,Arena of Valor,0.357641641894528
116486,2022-10-25,2025-02-02,2.2751540041067764,360250.0,Effect,Ongoing,2022,2025,Battle Royale,2022,15,2025,566,Apex Legends,0.5556841861542023
117421,2021-04-19,2025-01-11,3.7316906228610542,634205.0,Cooper,Ongoing,2021,2025,Battle Royale,2021,40,2025,534,Fortnite,0.9286360804504473
119982,2021-08-28,2024-09-15,3.049965776865161,333949.5,Bell,Ongoing,2021,2024,MOBA,2021,7,2024,529,Arena of Valor,0.46798751855224635
122816,2023-01-29,2025-05-11,2.2806297056810405,385450.17,9Class,Ongoing,2023,2025,MOBA,2023,28,2025,231,Dota 2,0.3622405613693728
122825,2022-09-08,2025-01-11,2.3436002737850785,485625.0,Pollo,Ongoing,2022,2025,Battle Royale,2022,32,2025,534,Fortnite,0.6962219719463499
126553,2020-06-27,2025-02-01,4.59958932238193,442063.43,jafonsogv,Ongoing,2020,2025,Sports,2020,25,2025,852,EA Sports FC 24,0.7947658405783883
128772,2021-05-29,2024-11-16,3.468856947296372,607392.87,GuiQi,Ongoing,2021,2024,MOBA,2021,8,2024,529,Arena of Valor,0.3118432828760728
128773,2023-05-13,2024-11-16,1.514031485284052,1266318.5,ZhongYi,Ongoing,2023,2024,MOBA,2023,7,2024,529,Arena of Valor,0.38434371577920257
128802,2023-05-14,2024-11-16,1.51129363449692,402199.13,KongJue,Ongoing,2023,2024,MOBA,2023,3,2024,529,Arena of Valor,0.9509567062642039
130303,2022-11-16,2024-02-09,1.2320328542094456,418500.0,Dez,Ongoing,2022,2024,Sports,2022,7,2024,851,Madden NFL 24,0.5973715651135006
131490,2021-03-06,2022-03-20,1.0376454483230664,400000.0,TwoWayRoco,Inactive,2021,2022,Sports,2021,2,2022,737,NBA 2K21,0.5
134341,2023-09-10,2024-11-16,1.1854893908281998,386424.85,DaoZai,Ongoing,2023,2024,MOBA,2023,4,2024,529,Arena of Valor,0.45053985577920713
134344,2023-07-02,2024-11-16,1.377138945927447,1180414.42,XuanRan,Ongoing,2023,2024,MOBA,2023,7,2024,529,Arena of Valor,0.4271917399889843
134660,2023-09-03,2024-02-25,0.4791238877481177,1005576.2,UMA,Ongoing,2023,2024,Fighting,2023,6,2024,837,Street Fighter 6,0.9944547215815172
145863,2024-05-18,2024-11-16,0.49828884325804246,439002.95,HuShen,Ongoing,2024,2024,MOBA,2024,2,2024,529,Arena of Valor,0.8961105113135216
145864,2024-05-18,2024-11-16,0.49828884325804246,582651.76,DaShuai,Ongoing,2024,2024,MOBA,2024,3,2024,529,Arena of Valor,0.7396139755310392
